sentinel_depth,sentinel_temperature,sentinel_salinity,sentinel_density,slocum_depth,slocum_temperature,slocum_salinity,slocum_density
20.62,3.364,32.2539,1025.544,15.7,2.9111,32.1561,1025.5053
20.54,3.3685,32.2532,1025.543,15.45,2.9115,32.1547,1025.5042
20.48,3.3574,32.2664,1025.5545,15.21,2.9111,32.1551,1025.5045
20.39,3.3477,32.279,1025.5654,14.97,2.9109,32.1537,1025.5034
20.28,3.3471,32.2805,1025.5666,14.72,2.91,32.1543,1025.504
20.19,3.3467,32.2809,1025.5669,14.48,2.9099,32.1542,1025.5039
20.09,3.3404,32.2855,1025.5711,14.22,2.9125,32.1529,1025.5027
19.97,3.327,32.2981,1025.5823,13.97,2.9114,32.1539,1025.5035
19.89,3.3185,32.3023,1025.5863,13.71,2.9119,32.154,1025.5036
19.81,3.3096,32.3046,1025.5889,13.46,2.9145,32.1557,1025.5047
19.71,3.2958,32.3109,1025.5952,13.2,2.9129,32.1528,1025.5025
19.62,3.2794,32.3184,1025.6026,12.96,2.9134,32.1567,1025.5056
19.53,3.2676,32.3189,1025.604,12.7,2.9207,32.1525,1025.5016
19.43,3.2293,32.3445,1025.6276,12.44,2.921,32.1527,1025.5017
19.32,3.1865,32.3632,1025.6462,12.19,2.9218,32.1528,1025.5018
19.22,3.1594,32.3555,1025.6425,11.95,2.9216,32.1512,1025.5006
19.12,3.1202,32.3628,1025.6516,11.71,2.9128,32.1522,1025.5021
18.99,3.0732,32.3698,1025.6611,11.47,2.9202,32.152,1025.5013
18.87,3.0169,32.3771,1025.6717,11.21,2.9195,32.1526,1025.5018
18.78,2.9682,32.3642,1025.6656,10.96,2.9211,32.1519,1025.5011
18.64,2.9345,32.3455,1025.6536,10.74,2.9145,32.1512,1025.5011
18.53,2.9162,32.3217,1025.6363,10.49,2.9414,32.152,1025.4996
18.41,2.905,32.3031,1025.6225,10.25,2.9385,32.1461,1025.4951
18.28,2.9001,32.2855,1025.6089,10.01,2.9402,32.1518,1025.4995
18.12,2.8994,32.2717,1025.598,9.77,2.9297,32.1483,1025.4976
18.0,2.8997,32.2604,1025.589,9.53,2.9526,32.1482,1025.4956
17.87,2.9014,32.2508,1025.5813,9.28,2.9281,32.1491,1025.4983
17.71,2.9021,32.2438,1025.5756,9.04,2.9246,32.1516,1025.5006
17.57,2.9031,32.2355,1025.569,8.8,2.9263,32.1503,1025.4994
17.42,2.9036,32.2291,1025.5639,8.55,2.9355,32.1528,1025.5006
17.29,2.9082,32.2244,1025.5598,8.3,2.9457,32.149,1025.4968
17.16,2.909,32.2192,1025.5555,8.04,2.9312,32.1495,1025.4984
17.0,2.9091,32.213,1025.5506,7.77,2.9389,32.1488,1025.4972
16.85,2.9102,32.21,1025.5481,7.52,2.9486,32.1465,1025.4946
16.69,2.9119,32.207,1025.5457,7.24,2.9625,32.1562,1025.5011
16.55,2.9124,32.2031,1025.5425,6.92,2.9584,32.1571,1025.5022
16.36,2.9125,32.1994,1025.5396,6.53,2.9709,32.1481,1025.494
16.22,2.9132,32.1965,1025.5372,6.08,2.9743,32.1558,1025.4998
16.06,2.9165,32.1922,1025.5335,5.63,2.9989,32.1538,1025.4962
15.91,2.9187,32.191,1025.5324,5.21,3.0033,32.15,1025.4928
15.75,2.9183,32.1894,1025.5311,4.86,3.0035,32.1481,1025.4912
15.59,2.9177,32.1867,1025.529,4.62,3.0006,32.1489,1025.4921
15.42,2.9181,32.1854,1025.528,4.5,3.0116,32.1426,1025.4862
15.25,2.9182,32.1843,1025.5271,4.49,3.0056,32.1513,1025.4936
15.08,2.9181,32.1828,1025.5259,4.59,3.0123,32.153,1025.4944
14.89,2.9191,32.181,1025.5244,4.77,3.0231,32.1478,1025.4893
14.7,2.9207,32.1773,1025.5214,5.04,3.0152,32.1461,1025.4887
14.54,2.9211,32.1769,1025.521,5.35,2.9922,32.1539,1025.4968
14.35,2.9214,32.1745,1025.5191,5.69,3.006,32.14,1025.4846
14.16,2.9204,32.1755,1025.5199,6.07,3.0052,32.1482,1025.4912
13.98,2.918,32.1741,1025.519,6.46,2.9894,32.1481,1025.4924
13.81,2.917,32.1723,1025.5176,6.83,2.9685,32.1557,1025.5002
13.64,2.9165,32.1711,1025.5168,7.16,2.9745,32.1515,1025.4964
13.42,2.9162,32.1708,1025.5166,7.47,2.9471,32.1571,1025.5031
13.21,2.9169,32.1704,1025.5161,7.75,2.9558,32.1597,1025.5044
13.02,2.9162,32.1676,1025.514,7.99,2.9368,32.1505,1025.4988
12.84,2.9156,32.1675,1025.5139,8.2,2.9304,32.1573,1025.5047
12.66,2.9161,32.1668,1025.5134,8.43,2.9409,32.1383,1025.4887
12.46,2.9178,32.1668,1025.5132,8.66,2.9221,32.1493,1025.499
12.27,2.9195,32.167,1025.5133,8.91,2.9276,32.1495,1025.4987
12.07,2.9207,32.1644,1025.5111,9.15,2.9166,32.1516,1025.5013
11.88,2.9213,32.163,1025.5099,9.4,2.9167,32.1525,1025.502
11.66,2.9208,32.1633,1025.5102,9.65,2.9175,32.1504,1025.5003
11.46,2.9191,32.1632,1025.5103,9.9,2.9175,32.1519,1025.5014
11.25,2.9188,32.1624,1025.5097,10.15,2.9195,32.1518,1025.5012
11.04,2.918,32.163,1025.5102,10.4,2.9191,32.152,1025.5014
10.85,2.9188,32.1609,1025.5085,10.66,2.9212,32.1502,1025.4998
10.63,2.9169,32.1593,1025.5074,10.92,2.923,32.1499,1025.4994
10.44,2.9154,32.1609,1025.5087,11.17,2.9174,32.1532,1025.5024
10.21,2.9165,32.1636,1025.5108,11.43,2.92,32.1528,1025.502
10.01,2.9158,32.1573,1025.5059,11.68,2.918,32.1534,1025.5026
9.77,2.9168,32.1599,1025.5078,11.95,2.9199,32.1538,1025.5027
9.56,2.9176,32.1598,1025.5077,12.2,2.9212,32.1521,1025.5013
9.34,2.9165,32.1603,1025.5082,12.47,2.9196,32.1525,1025.5017
9.14,2.9178,32.1585,1025.5066,12.74,2.9191,32.1518,1025.5013
8.91,2.9144,32.1589,1025.5073,13.01,2.9171,32.1515,1025.5012
8.7,2.9161,32.1594,1025.5075,13.26,2.9183,32.1524,1025.5017
8.48,2.9162,32.158,1025.5064,13.51,2.9171,32.1529,1025.5023
8.28,2.9151,32.1566,1025.5054,13.75,2.9174,32.1525,1025.5019
8.06,2.9145,32.1569,1025.5056,13.99,2.9156,32.1502,1025.5002
7.85,2.9145,32.1567,1025.5055,14.22,2.9162,32.1504,1025.5004
7.64,2.914,32.157,1025.5057,14.47,2.9175,32.1545,1025.5035
7.42,2.915,32.1558,1025.5048,14.75,2.916,32.1495,1025.4996
7.22,2.9152,32.1542,1025.5034,15.05,2.9132,32.1523,1025.5021
7.02,2.915,32.1546,1025.5038,15.31,2.9121,32.1459,1025.4971
6.8,2.9156,32.1585,1025.5068,15.55,2.9048,32.1511,1025.5019
6.61,2.925,32.1514,1025.5004,15.79,2.9049,32.1514,1025.5021
6.41,2.9216,32.1494,1025.4991,16.05,2.9053,32.1513,1025.502
6.23,2.9224,32.157,1025.5051,16.3,2.9052,32.1518,1025.5024
6.02,2.932,32.1513,1025.4997,16.54,2.9055,32.1514,1025.502
5.83,2.934,32.1513,1025.4996,16.82,2.9055,32.1512,1025.5019
5.63,2.9358,32.1505,1025.4988,17.17,2.9063,32.155,1025.5048
5.45,2.9391,32.1495,1025.4977,17.55,2.9121,32.1523,1025.5022
5.28,2.9389,32.1498,1025.498,17.97,2.9112,32.1498,1025.5003
5.11,2.9407,32.1509,1025.4987,18.47,2.9098,32.1534,1025.5032
4.94,2.9414,32.1491,1025.4973,18.97,2.918,32.1598,1025.5076
4.75,2.9536,32.1503,1025.4972,19.41,2.9355,32.1722,1025.5161
4.59,2.9509,32.1469,1025.4947,19.77,3.0164,32.2767,1025.5921
4.41,2.9471,32.1487,1025.4965,20.05,3.1546,32.2429,1025.5536
4.24,2.951,32.1486,1025.496,20.3,3.195,32.2747,1025.5753
4.07,2.9522,32.1468,1025.4945,20.5,3.2666,32.2575,1025.5554
3.89,2.9473,32.1484,1025.4962,20.68,3.2834,32.2661,1025.5608
3.73,2.9568,32.1492,1025.4961,20.84,3.2896,32.2723,1025.5651
3.58,2.9625,32.1459,1025.493,20.97,3.3113,32.2727,1025.5636
3.42,2.9633,32.1447,1025.4919,21.09,3.3166,32.2732,1025.5634
3.24,2.9595,32.1471,1025.4941,21.24,3.3147,32.2716,1025.5624
3.09,2.9632,32.1468,1025.4936,21.34,3.3212,32.2693,1025.56
2.94,2.9661,32.1472,1025.4937,21.38,3.3254,32.2702,1025.5603
2.79,2.9704,32.1442,1025.4909,21.42,3.3241,32.2789,1025.5673
2.6,2.9707,32.1464,1025.4927,21.45,3.3357,32.2826,1025.5693
2.45,2.9737,32.148,1025.4937,21.45,3.3479,32.2811,1025.5669
2.29,2.9901,32.1457,1025.4905,21.4,3.3458,32.2774,1025.5642
2.12,2.9946,32.1404,1025.4859,21.33,3.3409,32.2711,1025.5597
1.96,2.9933,32.1432,1025.4882,21.26,3.3398,32.2804,1025.5672
1.8,2.9955,32.1412,1025.4864,21.17,3.346,32.2774,1025.5642
1.66,2.995,32.1395,1025.4852,21.07,3.3218,32.2733,1025.5631
1.5,2.9906,32.1435,1025.4887,20.99,3.3229,32.2698,1025.5602
1.33,2.9973,32.1422,1025.4871,20.91,3.3071,32.2764,1025.5668
1.19,3.0011,32.1409,1025.4857,20.85,3.3073,32.2768,1025.5671
1.04,3.0011,32.1406,1025.4855,20.76,3.3015,32.2739,1025.5654
0.89,3.0008,32.1406,1025.4855,20.67,3.2989,32.2678,1025.5607
0.73,3.0003,32.1412,1025.486,20.56,3.2919,32.2685,1025.5619
0.6,3.0026,32.1412,1025.4858,20.46,3.2914,32.2676,1025.5613
0.45,3.005,32.1387,1025.4837,20.34,3.2852,32.2701,1025.5638
0.3,3.0061,32.1396,1025.4843,20.22,3.279,32.2648,1025.5601
0.14,3.0066,32.1389,1025.4837,20.07,3.2614,32.252,1025.5515
-0.02,3.0074,32.1383,1025.4831,19.91,3.2222,32.2412,1025.5464
-0.17,3.0078,32.1387,1025.4834,19.73,3.1748,32.2178,1025.532
-0.29,3.0097,32.1383,1025.483,19.55,3.1244,32.2193,1025.5375
-0.45,3.0099,32.1373,1025.4822,19.36,3.0268,32.1797,1025.5144
-0.56,3.0078,32.1383,1025.4831,19.16,2.9997,32.1818,1025.5183
-0.7,3.0084,32.1369,1025.482,18.95,2.969,32.1587,1025.5025
-0.78,3.0068,32.1405,1025.4849,18.75,2.9453,32.1714,1025.5146
-0.78,3.0067,32.1429,1025.4869,18.52,2.9371,32.1634,1025.509
-0.79,3.0078,32.1435,1025.4872,18.3,2.9169,32.1587,1025.5068
-0.81,3.0112,32.1405,1025.4846,18.08,2.9116,32.1613,1025.5094
-0.83,3.0096,32.1392,1025.4837,17.87,2.9117,32.1588,1025.5074
-0.83,3.0106,32.1395,1025.4838,17.61,2.9101,32.1572,1025.5062
-0.84,3.0104,32.1436,1025.4871,17.34,2.91,32.1605,1025.5089
-0.83,3.0128,32.1408,1025.4847,17.07,2.919,32.1582,1025.5063
-0.84,3.0157,32.1388,1025.4829,16.78,2.9212,32.1556,1025.5041
-0.85,3.0189,32.1361,1025.4804,16.47,2.9192,32.1585,1025.5066
-0.84,3.0158,32.1377,1025.482,16.15,2.9219,32.1552,1025.5037
-0.81,3.0217,32.1503,1025.4915,15.84,2.9255,32.1596,1025.5069
-0.82,3.0216,32.1498,1025.4911,15.5,2.9282,32.1543,1025.5025
-0.84,3.0213,32.1486,1025.4902,15.16,2.9278,32.1562,1025.504
-0.78,3.0214,32.1489,1025.4904,14.81,2.9208,32.155,1025.5036
-0.76,3.0221,32.149,1025.4904,14.48,2.9233,32.1585,1025.5062
-0.78,3.0232,32.1466,1025.4884,14.18,2.9286,32.1574,1025.5049
-0.79,3.0227,32.1477,1025.4893,13.89,2.9305,32.1523,1025.5006
-0.81,3.0242,32.1478,1025.4893,13.59,2.93,32.1568,1025.5043
-0.82,3.0221,32.1482,1025.4898,13.31,2.9305,32.1524,1025.5008
-0.81,3.0234,32.147,1025.4887,13.04,2.9291,32.1567,1025.5043
-0.83,3.0221,32.1483,1025.4899,12.78,2.9291,32.1541,1025.5022
-0.83,3.0227,32.1474,1025.489,12.51,2.9285,32.1539,1025.5021
-0.8,3.0244,32.1472,1025.4888,12.23,2.9282,32.1551,1025.5031
-0.82,3.024,32.1482,1025.4896,11.96,2.93,32.1552,1025.503
-0.84,3.0254,32.1472,1025.4887,11.68,2.93,32.1526,1025.5009
-0.83,3.0241,32.1483,1025.4897,11.4,2.9271,32.1532,1025.5017
-0.81,3.0256,32.1473,1025.4887,11.12,2.926,32.1529,1025.5015
-0.8,3.0236,32.1495,1025.4907,10.84,2.9322,32.1547,1025.5025
-0.82,3.0223,32.1484,1025.4899,10.56,2.9361,32.1528,1025.5006
-0.83,3.0247,32.1473,1025.4888,10.27,2.9358,32.1523,1025.5002
-0.8,3.0237,32.1483,1025.4897,9.97,2.9392,32.1524,1025.5001
-0.81,3.023,32.1492,1025.4905,9.67,2.9353,32.1526,1025.5005
-0.81,3.0238,32.1473,1025.4889,9.38,2.9375,32.1508,1025.4989
-0.81,3.0257,32.1474,1025.4888,9.09,2.9368,32.1531,1025.5008
-0.8,3.0237,32.1479,1025.4894,8.81,2.9398,32.1528,1025.5003
-0.82,3.0261,32.1476,1025.489,8.53,2.9437,32.1518,1025.4991
-0.8,3.0236,32.1502,1025.4912,8.24,2.9451,32.1505,1025.498
-0.8,3.0245,32.1487,1025.49,7.95,2.9392,32.1542,1025.5015
-0.81,3.024,32.1493,1025.4905,7.67,2.9556,32.1598,1025.5045
-0.82,3.0235,32.1504,1025.4914,7.39,2.9678,32.1504,1025.4961
-0.82,3.0251,32.1481,1025.4894,7.09,2.9632,32.1529,1025.4984
-0.77,3.0227,32.1512,1025.4921,6.78,2.9887,32.1532,1025.4965
-0.79,3.0215,32.1517,1025.4926,6.41,2.9743,32.1461,1025.4921
-0.79,3.0244,32.1497,1025.4907,6.0,2.9818,32.1516,1025.4959
-0.81,3.0244,32.1471,1025.4887,5.55,2.9986,32.1546,1025.4968
-0.81,3.0231,32.1497,1025.4909,5.11,3.0063,32.1472,1025.4903
-0.79,3.0211,32.1521,1025.4929,4.71,3.0216,32.163,1025.5016
-0.78,3.0214,32.1525,1025.4933,4.4,3.0316,32.1532,1025.4929
-0.81,3.0223,32.1475,1025.4892,4.19,3.0367,32.1492,1025.4893
-0.83,3.0216,32.1491,1025.4905,4.1,3.0441,32.1484,1025.4881
-0.8,3.0227,32.1488,1025.4902,4.13,3.0304,32.153,1025.4928
-0.82,3.0224,32.149,1025.4904,4.27,3.0322,32.1484,1025.4891
-0.83,3.0239,32.1464,1025.4882,4.53,3.0211,32.1517,1025.4926
-0.81,3.0244,32.148,1025.4894,4.84,3.0355,32.1619,1025.4995
-0.79,3.0245,32.1482,1025.4896,5.22,3.0259,32.1486,1025.4898
-0.79,3.0261,32.146,1025.4877,5.6,3.0135,32.1621,1025.5015
-0.8,3.0232,32.1495,1025.4907,5.96,3.0146,32.161,1025.5005
-0.79,3.0233,32.15,1025.4911,6.32,3.0056,32.1523,1025.4944
-0.77,3.0221,32.1518,1025.4926,6.65,3.0284,32.1406,1025.4832
-0.77,3.0221,32.1519,1025.4927,6.96,2.9829,32.1348,1025.4825
-0.8,3.0218,32.1514,1025.4923,7.28,2.9649,32.1498,1025.4959
-0.8,3.022,32.1483,1025.4898,7.59,2.9611,32.1447,1025.4921
-0.78,3.0228,32.146,1025.488,7.9,2.95,32.1533,1025.4999
-0.77,3.0221,32.149,1025.4904,8.19,2.9581,32.1464,1025.4937
-0.74,3.0229,32.147,1025.4887,8.5,2.9595,32.1464,1025.4936
-0.78,3.0225,32.149,1025.4904,8.8,2.9603,32.1491,1025.4957
-0.81,3.0253,32.1456,1025.4874,9.11,2.9532,32.1546,1025.5006
-0.82,3.0234,32.1465,1025.4883,9.4,2.9593,32.1515,1025.4977
-0.82,3.0247,32.1446,1025.4867,9.69,2.9517,32.136,1025.4859
-0.83,3.0237,32.1461,1025.488,9.97,2.9362,32.1512,1025.4993
-0.82,3.024,32.1476,1025.4892,10.24,2.9541,32.152,1025.4985
-0.84,3.0237,32.1473,1025.4889,10.52,2.9462,32.1526,1025.4996
-0.82,3.0244,32.1459,1025.4877,10.78,2.9305,32.1451,1025.495
-0.81,3.0247,32.1475,1025.489,11.06,2.9219,32.152,1025.5011
-0.82,3.0243,32.1481,1025.4895,11.33,2.9213,32.1522,1025.5014
-0.84,3.0244,32.1476,1025.4891,11.6,2.9198,32.1527,1025.5019
-0.81,3.0241,32.1492,1025.4904,11.87,2.9229,32.1524,1025.5014
-0.8,3.0239,32.1487,1025.49,12.15,2.9222,32.1517,1025.5009
-0.8,3.0234,32.1503,1025.4913,12.44,2.9198,32.152,1025.5013
-0.8,3.0243,32.1494,1025.4905,12.72,2.9193,32.1516,1025.5011
-0.81,3.0245,32.1493,1025.4905,12.99,2.9171,32.1525,1025.5019
-0.82,3.0235,32.15,1025.491,13.26,2.9135,32.1525,1025.5023
-0.8,3.0243,32.1481,1025.4895,13.53,2.9154,32.1551,1025.5042
-0.8,3.0241,32.149,1025.4902,13.8,2.921,32.1512,1025.5006
-0.81,3.0236,32.1503,1025.4913,14.08,2.9186,32.1508,1025.5005
-0.81,3.0235,32.1508,1025.4917,14.36,2.9129,32.1524,1025.5022
-0.81,3.0223,32.1526,1025.4932,14.63,2.9128,32.1536,1025.5032
-0.82,3.0225,32.151,1025.4919,14.89,2.9131,32.1526,1025.5023
-0.8,3.0225,32.1507,1025.4917,15.16,2.912,32.153,1025.5028
-0.81,3.0223,32.1505,1025.4916,15.44,2.9128,32.1531,1025.5027
-0.79,3.0234,32.1503,1025.4913,15.72,2.9146,32.1528,1025.5024
-0.8,3.0221,32.1507,1025.4918,15.99,2.9132,32.152,1025.5019
-0.81,3.0228,32.1486,1025.49,16.26,2.9126,32.1521,1025.502
-0.83,3.0234,32.1455,1025.4875,16.53,2.9119,32.1527,1025.5025
-0.82,3.0222,32.1482,1025.4898,16.79,2.9131,32.1523,1025.5021
-0.83,3.0228,32.1471,1025.4889,17.1,2.9129,32.1527,1025.5024
-0.81,3.0206,32.151,1025.4921,17.45,2.9119,32.1527,1025.5025
-0.81,3.0228,32.1456,1025.4876,17.82,2.9129,32.1541,1025.5036
-0.84,3.0221,32.1488,1025.4903,18.19,2.919,32.157,1025.5053
-0.83,3.0236,32.1473,1025.4889,18.58,2.9335,32.1661,1025.5114
-0.81,3.0223,32.1491,1025.4905,18.93,2.9454,32.1639,1025.5087
-0.84,3.0226,32.1491,1025.4904,19.2,2.988,32.2196,1025.5493
-0.85,3.0223,32.15,1025.4911,19.42,3.121,32.2285,1025.545
-0.83,3.0223,32.1482,1025.4898,19.6,3.1661,32.2518,1025.5596
-0.83,3.0247,32.1482,1025.4895,19.77,3.2023,32.2429,1025.5494
-0.82,3.023,32.1477,1025.4893,19.91,3.2589,32.2608,1025.5587
-0.83,3.0243,32.1492,1025.4903,20.04,3.278,32.2634,1025.5591
-0.8,3.0243,32.1468,1025.4885,20.15,3.2858,32.2567,1025.5531
-0.82,3.0225,32.1497,1025.491,20.27,3.2957,32.2641,1025.5581
-0.85,3.0253,32.1475,1025.4889,20.37,3.2984,32.2679,1025.5609
-0.83,3.0236,32.1484,1025.4898,20.43,3.3088,32.2709,1025.5624
-0.81,3.0225,32.1493,1025.4906,20.49,3.3102,32.2647,1025.5573
-0.8,3.0216,32.1493,1025.4907,20.53,3.3103,32.2679,1025.5598
-0.81,3.024,32.1446,1025.4867,20.57,3.2986,32.2669,1025.5601
-0.79,3.0247,32.1456,1025.4875,20.53,3.3145,32.2688,1025.5602
-0.8,3.0237,32.1457,1025.4877,20.45,3.3044,32.2699,1025.5619
-0.79,3.0232,32.1461,1025.488,20.38,3.2989,32.2682,1025.561
-0.79,3.024,32.143,1025.4855,20.29,3.2893,32.2629,1025.5577
-0.81,3.024,32.1454,1025.4874,20.2,3.284,32.2624,1025.5577
-0.79,3.0208,32.1495,1025.4909,20.09,3.2795,32.2647,1025.56
-0.78,3.0219,32.1491,1025.4905,20.0,3.2773,32.2603,1025.5567
-0.75,3.0228,32.1488,1025.4902,19.91,3.2407,32.241,1025.5446
-0.75,3.0227,32.1493,1025.4906,19.81,3.2263,32.249,1025.5522
-0.74,3.0227,32.1483,1025.4898,19.67,3.2062,32.2295,1025.5385
-0.77,3.0248,32.1451,1025.4871,19.5,3.1725,32.2305,1025.5422
-0.78,3.0242,32.1475,1025.4891,19.34,3.1376,32.2112,1025.5299
-0.8,3.0244,32.1474,1025.4889,19.22,3.0399,32.1892,1025.5208
-0.79,3.0254,32.147,1025.4885,19.08,2.9894,32.1844,1025.5213
-0.81,3.0258,32.1456,1025.4874,18.9,2.933,32.1698,1025.5143
-0.84,3.024,32.1489,1025.4901,18.72,2.9234,32.1627,1025.5095
-0.82,3.0244,32.1468,1025.4884,18.53,2.9207,32.165,1025.5115
-0.83,3.0258,32.1463,1025.488,18.32,2.9246,32.1619,1025.5088
-0.82,3.0262,32.1465,1025.4881,18.04,2.9128,32.1579,1025.5066
-0.81,3.0247,32.1462,1025.488,17.78,2.9111,32.1572,1025.5062
-0.78,3.0238,32.1451,1025.4872,17.53,2.9107,32.1561,1025.5054
-0.81,3.0243,32.1466,1025.4883,17.31,2.9109,32.1567,1025.5058
-0.79,3.0242,32.1458,1025.4877,17.09,2.9097,32.1553,1025.5048
-0.8,3.024,32.1446,1025.4867,16.83,2.9102,32.1555,1025.5049
-0.75,3.0234,32.1446,1025.4868,16.55,2.9112,32.1526,1025.5025
-0.74,3.0241,32.1442,1025.4864,16.25,2.9101,32.1536,1025.5034
-0.73,3.0244,32.1461,1025.4879,15.94,2.9087,32.1543,1025.5041
-0.71,3.0249,32.146,1025.4877,15.64,2.9094,32.1539,1025.5037
-0.67,3.0254,32.1451,1025.487,15.33,2.9101,32.1533,1025.5031
-0.65,3.0257,32.1468,1025.4884,15.01,2.9093,32.1534,1025.5033
-0.6,3.0266,32.1465,1025.488,14.7,2.9108,32.1526,1025.5026
-0.53,3.0254,32.1479,1025.4893,14.4,2.9119,32.1533,1025.503
-0.49,3.0247,32.1499,1025.4909,14.11,2.9118,32.1523,1025.5022
-0.41,3.0237,32.1505,1025.4915,13.79,2.9121,32.1527,1025.5025
-0.33,3.0212,32.1542,1025.4946,13.49,2.9128,32.1523,1025.5021
-0.24,3.019,32.1572,1025.4972,13.17,2.9126,32.1523,1025.5021
-0.14,3.0181,32.1555,1025.4959,12.85,2.9131,32.1497,1025.5001
-0.07,3.0131,32.1631,1025.5023,12.53,2.91,32.1517,1025.5019
0.05,3.0099,32.1614,1025.5012,12.22,2.9117,32.1617,1025.5097
0.15,3.0113,32.1582,1025.4986,11.92,2.9174,32.1496,1025.4996
0.26,3.0133,32.1579,1025.4982,11.63,2.9128,32.1509,1025.5011
0.4,3.0157,32.1529,1025.494,11.37,2.9175,32.1522,1025.5017
0.53,3.0129,32.1562,1025.4969,11.11,2.92,32.1544,1025.5032
0.66,3.0123,32.1573,1025.4978,10.87,2.922,32.1514,1025.5007
0.82,3.0128,32.1549,1025.4959,10.62,2.9285,32.1484,1025.4978
0.98,3.0107,32.1577,1025.4982,10.38,2.9194,32.1525,1025.5018
1.16,3.0109,32.1544,1025.4957,10.13,2.9172,32.1576,1025.5059
1.37,3.0061,32.1557,1025.4971,9.88,2.9285,32.1592,1025.5063
1.58,3.0023,32.1576,1025.4989,9.65,2.9501,32.1523,1025.499
1.8,3.0033,32.1546,1025.4965,9.43,2.9378,32.1439,1025.4934
2.04,3.007,32.1535,1025.4952,9.2,2.9252,32.1511,1025.5002
2.28,3.0084,32.1526,1025.4944,8.97,2.942,32.1438,1025.493
2.53,3.0114,32.1521,1025.4938,8.72,2.9367,32.1572,1025.504
2.79,3.0109,32.1504,1025.4925,8.48,2.9471,32.1512,1025.4984
3.07,2.9972,32.1517,1025.4946,8.23,2.9474,32.1503,1025.4977
3.34,2.9886,32.1542,1025.4973,7.99,2.9455,32.1511,1025.4985
3.62,2.9773,32.154,1025.4981,7.75,2.9445,32.1497,1025.4974
3.94,2.9687,32.1585,1025.5024,7.51,2.9509,32.1528,1025.4993
4.26,2.9688,32.158,1025.502,7.26,2.9543,32.1532,1025.4994
4.59,2.9685,32.1575,1025.5017,7.02,2.9584,32.1566,1025.5018
4.9,2.9601,32.1504,1025.4967,6.75,2.9694,32.1466,1025.4929
5.2,2.952,32.1591,1025.5043,6.48,2.9747,32.1614,1025.5042
5.55,2.9506,32.1589,1025.5042,6.19,2.9558,32.1537,1025.4997
5.89,2.9492,32.1579,1025.5036,5.88,2.96,32.1506,1025.4969
6.2,2.9496,32.1585,1025.504,5.56,2.9723,32.1458,1025.492
6.51,2.9479,32.1554,1025.5017,5.23,2.9859,32.151,1025.495
6.85,2.9463,32.1574,1025.5034,4.9,2.9975,32.1471,1025.491
7.21,2.947,32.1566,1025.5027,4.56,3.0128,32.1512,1025.4929
7.54,2.928,32.1531,1025.5015,4.2,3.0164,32.1544,1025.4951
7.89,2.9154,32.1575,1025.5061,3.83,3.0264,32.1521,1025.4925
8.2,2.9115,32.1598,1025.5082,3.44,3.0265,32.149,1025.49
8.52,2.9113,32.163,1025.5107,2.99,3.0261,32.1474,1025.4888
8.86,2.9139,32.1608,1025.5088,2.55,3.0237,32.1479,1025.4894
9.17,2.915,32.1583,1025.5067,2.07,3.0139,32.1507,1025.4925
9.52,2.91,32.1562,1025.5055,1.62,3.0143,32.1475,1025.4899
9.87,2.9088,32.1561,1025.5055,1.23,3.0096,32.1511,1025.4931
10.19,2.9047,32.158,1025.5073,0.92,3.0068,32.1491,1025.4917
10.5,2.8988,32.1583,1025.5081,0.67,3.0089,32.1472,1025.4901
10.84,2.8962,32.1575,1025.5076,-0.05,3.0397,32.1509,1025.4904
11.16,2.8939,32.1589,1025.5089,-0.06,3.0355,32.1503,1025.4903
11.5,2.8935,32.1592,1025.5092,-0.05,3.0349,32.1509,1025.4908
11.78,2.8948,32.1579,1025.5081,-0.05,3.0349,32.1508,1025.4908
12.08,2.895,32.1584,1025.5084,-0.04,3.0345,32.1505,1025.4905
12.4,2.8958,32.1571,1025.5073,-0.01,3.0343,32.1507,1025.4907
12.73,2.8957,32.157,1025.5073,0.0,3.0343,32.1509,1025.4909
13.06,2.8968,32.1563,1025.5067,0.01,3.0343,32.15,1025.4902
13.36,2.8967,32.1565,1025.5068,-0.04,3.0326,32.1501,1025.4904
13.69,2.8954,32.157,1025.5073,0.01,3.0335,32.1505,1025.4906
14.02,2.8961,32.1557,1025.5062,0.02,3.0332,32.15,1025.4903
14.37,2.8955,32.1552,1025.5059,-0.03,3.0331,32.151,1025.4911
14.75,2.8952,32.1559,1025.5065,-0.04,3.0334,32.1508,1025.4909
15.13,2.8888,32.1507,1025.5028,0.03,3.0335,32.1501,1025.4903
15.54,2.8833,32.1557,1025.5073,0.05,3.0333,32.1503,1025.4905
15.95,2.8809,32.1573,1025.5087,-0.02,3.0333,32.1498,1025.4901
16.36,2.8806,32.1557,1025.5075,-0.06,3.0335,32.1504,1025.4905
16.79,2.8805,32.1548,1025.5068,-0.01,3.0338,32.1505,1025.4906
17.21,2.8798,32.156,1025.5078,0.05,3.0326,32.1509,1025.491
17.66,2.8787,32.1547,1025.5069,0.08,3.0327,32.1512,1025.4913
18.08,2.8829,32.1821,1025.5282,0.06,3.0336,32.152,1025.4918
18.53,2.9585,32.2871,1025.6053,0.09,3.0329,32.151,1025.4911
18.97,3.1121,32.2835,1025.5894,0.08,3.0335,32.1507,1025.4908
19.42,3.2325,32.2622,1025.5622,0.09,3.0342,32.1503,1025.4904
